"LTER_site","date","species","sensor_node","soil_sensor","plot_name","year","surveyed_by","multi.hit_or_top.hit","abundance","Note","USDA_code","corrected_NWT_name"
"NWT",2019-08-06,"POTGLA",12,3,12.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",0.5,"","PODID","Potentilla glaucophylla"
"NWT",2019-08-06,"STELON",12,3,12.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",2,"","STLO2","Stellaria longipes"
"NWT",2019-08-06,"STELON",12,3,12.3,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",5,"","STLO2","Stellaria longipes"
"NWT",2019-08-06,"STEUMB",12,3,12.3,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",2,"","STUM","Stellaria umbellata"
"NWT",2019-08-06,"TRIPAR",12,3,12.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",8,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-06,"TRIPAR",12,3,12.3,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",7,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-06,"TRISPI",12,3,12.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","TRSP2","Trisetum spicatum"
"NWT",2019-08-06,"Soil",12,3,12.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","2BARE","Soil"
"NWT",2019-08-06,"ACHMIL",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",3,"","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2019-08-06,"ACOROS",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",2,"","GEROT","Acomastylis rossii"
"NWT",2019-08-06,"ANTMED",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","ANME2","Antennaria alpina"
"NWT",2019-08-06,"ANTMED",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",2,"","ANME2","Antennaria alpina"
"NWT",2019-08-06,"AREFEN",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",6,"","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2019-08-06,"AREFEN",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2019-08-06,"ARTSCO",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","ARSC","Artemisia scopulorum"
"NWT",2019-08-06,"ARTSCO",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","ARSC","Artemisia scopulorum"
"NWT",2019-08-06,"BISBIS",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","POBI6","Bistorta bistortoides"
"NWT",2019-08-06,"BISBIS",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","POBI6","Bistorta bistortoides"
"NWT",2019-08-06,"CALLEP",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","CALE4","Caltha leptosepala"
"NWT",2019-08-06,"CARSIC",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",2,"","CASI12","Carex foenea"
"NWT",2019-08-06,"CARSIC",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","CASI12","Carex foenea"
"NWT",2019-08-06,"DANINT",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",13,"","DAIN","Danthonia intermedia"
"NWT",2019-08-06,"DANINT",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",2,"","DAIN","Danthonia intermedia"
"NWT",2019-08-06,"ERISIM",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",6,"","ERSI3","Erigeron simplex"
"NWT",2019-08-06,"ERISIM",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",4,"","ERSI3","Erigeron simplex"
"NWT",2019-08-06,"FESBRA",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",7,"","FEBR","Festuca brachyphylla"
"NWT",2019-08-06,"FESBRA",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",6,"","FEBR","Festuca brachyphylla"
"NWT",2019-08-06,"GENAMA",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","GEAM3","Gentianella amarella"
"NWT",2019-08-06,"LEWPYG",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",2,"","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2019-08-06,"LEWPYG",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",4,"","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2019-08-06,"LUZSPI",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",3,"","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2019-08-06,"POAALP",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",0.5,"","POAL2","Poa alpina"
"NWT",2019-08-06,"POTGLA",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",3,"","PODID","Potentilla glaucophylla"
"NWT",2019-08-06,"SAXRHO",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","SARH2","Saxifraga rhomboidea"
"NWT",2019-08-06,"SELDEN",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",2,"","SEDES","Selaginella densa var. scopulorum"
"NWT",2019-08-06,"SELDEN",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",1,"","SEDES","Selaginella densa var. scopulorum"
"NWT",2019-08-06,"SOLMUL",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",8,"","SOMU","Solidago multiradiata"
"NWT",2019-08-06,"SOLMUL",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",3,"","SOMU","Solidago multiradiata"
"NWT",2019-08-06,"TRIPAR",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",10,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-06,"TRIPAR",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",3,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-06,"Vaccinium_sp",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",19,"","VACCI","Vaccinium spp."
"NWT",2019-08-06,"Vaccinium_sp",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",3,"","VACCI","Vaccinium spp."
"NWT",2019-08-06,"VERWOR",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",2,"","VEWO2","Veronica wormskjoldii"
"NWT",2019-08-06,"VERWOR",19,2,19.1,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",2,"","VEWO2","Veronica wormskjoldii"
"NWT",2019-08-06,"Rock",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",7,"","2RF","Rock"
"NWT",2019-08-06,"Soil",19,2,19.1,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",8,"","2BARE","Soil"
"NWT",2019-08-06,"CARILL",1,3,1.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",32,"","CAIL","Carex illota"
"NWT",2019-08-06,"CARILL",1,3,1.3,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",6,"","CAIL","Carex illota"
"NWT",2019-08-06,"DESCAE",1,3,1.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",66,"","DECE","Deschampsia caespitosa"
"NWT",2019-08-06,"DESCAE",1,3,1.3,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",11,"","DECE","Deschampsia caespitosa"
"NWT",2019-08-06,"TRIPAR",1,3,1.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-06,"TRIPAR",1,3,1.3,2019,"Bill Bowman;Will Reed","non-top-hit-of-multihit-protocol",40,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-06,"FESBRA",1,3,1.3,2019,"Bill Bowman;Will Reed","top-hit-of-multihit-protocol",1,"","FEBR","Festuca brachyphylla"
"NWT",2019-08-15,"CARILL",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",32,"","CAIL","Carex illota"
"NWT",2019-08-15,"CARILL",1,2,1.2,2019,"Will Reed;Patrick Heffernan","non-top-hit-of-multihit-protocol",4,"","CAIL","Carex illota"
"NWT",2019-08-15,"CARRUP",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",1,"","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2019-08-15,"CARRUP",1,2,1.2,2019,"Will Reed;Patrick Heffernan","non-top-hit-of-multihit-protocol",2,"","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2019-08-15,"CARSCO",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",1,"","CASCS2","Carex scopulorum var. scopulorum"
"NWT",2019-08-15,"DESCAE",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",37,"","DECE","Deschampsia caespitosa"
"NWT",2019-08-15,"DESCAE",1,2,1.2,2019,"Will Reed;Patrick Heffernan","non-top-hit-of-multihit-protocol",10,"","DECE","Deschampsia caespitosa"
"NWT",2019-08-15,"ERISIM",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",1,"","ERSI3","Erigeron simplex"
"NWT",2019-08-15,"KOBMYO",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",15,"","KOMY","Kobresia myosuroides"
"NWT",2019-08-15,"KOBMYO",1,2,1.2,2019,"Will Reed;Patrick Heffernan","non-top-hit-of-multihit-protocol",2,"","KOMY","Kobresia myosuroides"
"NWT",2019-08-15,"TRIPAR",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",3,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-15,"TRIPAR",1,2,1.2,2019,"Will Reed;Patrick Heffernan","non-top-hit-of-multihit-protocol",8,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-08-15,"Litter",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",1,"","2LTR","Litter"
"NWT",2019-08-15,"Rock",1,2,1.2,2019,"Will Reed;Patrick Heffernan","top-hit-of-multihit-protocol",5,"","2RF","Rock"
"NWT",2019-07-26,"ACHMIL",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",7,"","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2019-07-29,"ACHMIL",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",5,"","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2019-07-26,"ACOROS",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",9,"","GEROT","Acomastylis rossii"
"NWT",2019-07-26,"ACOROS",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",14,"","GEROT","Acomastylis rossii"
"NWT",2019-07-29,"ARTSCO",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",11,"","ARSC","Artemisia scopulorum"
"NWT",2019-07-26,"ARTSCO",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",5,"","ARSC","Artemisia scopulorum"
"NWT",2019-07-26,"CARRUP",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",8,"","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2019-07-29,"CARRUP",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",4,"","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2019-07-26,"CERARV",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",3,"","CEARS2","Cerastium arvense var. latifolium"
"NWT",2019-07-26,"CERARV",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",1,"","CEARS2","Cerastium arvense var. latifolium"
"NWT",2019-07-29,"DESCAE",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",26,"","DECE","Deschampsia caespitosa"
"NWT",2019-07-26,"DESCAE",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",4,"","DECE","Deschampsia caespitosa"
"NWT",2019-07-26,"ERISIM",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",2,"","ERSI3","Erigeron simplex"
"NWT",2019-07-29,"KOBMYO",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",1,"","KOMY","Kobresia myosuroides"
"NWT",2019-07-26,"LEWPYG",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",1,"","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2019-07-26,"LLOSER",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",3,"","LLSE","Lloydia serotina"
"NWT",2019-07-29,"LUZSPI",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",2,"","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2019-07-26,"LUZSPI",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",1,"","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2019-07-26,"MINOBT",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",1,"","MIOB2","Minuartia obtusiloba"
"NWT",2019-07-29,"MERLAN",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",3,"","MELA3","Mertensia lanceolata"
"NWT",2019-07-26,"OREALP",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",11,"","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2019-07-26,"OREALP",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",15,"","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2019-07-29,"PHLPUL",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",0.5,"","PHPU5","Phlox pulvinata"
"NWT",2019-07-26,"POTGLA",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",6,"","PODID","Potentilla glaucophylla"
"NWT",2019-07-26,"POTGLA",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",9,"","PODID","Potentilla glaucophylla"
"NWT",2019-07-29,"RHOINT",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",0.5,"","RHIN11","Rhodiola integrifolia"
"NWT",2019-07-26,"SEDLAN",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",3,"","SELA","Sedum lanceolatum"
"NWT",2019-07-26,"SEDLAN",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",2,"","SELA","Sedum lanceolatum"
"NWT",2019-07-29,"SELDEN",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",1,"","SEDES","Selaginella densa var. scopulorum"
"NWT",2019-07-26,"STELON",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",0.5,"","STLO2","Stellaria longipes"
"NWT",2019-07-26,"TETGRA",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",1,"","TEGR3","Hymenoxys grandiflora"
"NWT",2019-07-29,"TRIPAR",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",2,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-07-26,"TRIPAR",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","non-top-hit-of-multihit-protocol",1,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-07-26,"TRISPI",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",1,"","TRSP2","Trisetum spicatum"
"NWT",2019-07-29,"Litter",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",3,"","2LTR","Litter"
"NWT",2019-07-26,"Moss",14,3,14.3,2019,"Jane G. Smith; Patrick Heffernan; Nancy Emery","top-hit-of-multihit-protocol",1,"","2MOSS","Unknown moss"
"NWT",2019-07-26,"ACHMIL",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",15,"","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2019-07-26,"ACHMIL",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",4,"","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2019-07-26,"AGOGLA",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","AGGLG","Agoseris glauca var. glauca"
"NWT",2019-07-26,"ALLGEY",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",1,"","ALGE","Allium geyeri"
"NWT",2019-07-26,"ALLGEY",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",1,"","ALGE","Allium geyeri"
"NWT",2019-07-26,"AREFEN",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",6,"","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2019-07-26,"AREFEN",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",2,"","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2019-07-26,"BISBIS",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","POBI6","Bistorta bistortoides"
"NWT",2019-07-26,"CARHET",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",19,"","CAHEC","Carex chalciolepis"
"NWT",2019-07-26,"CASOCC",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",30,"","CAOC4","Castilleja occidentalis"
"NWT",2019-07-26,"CASOCC",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",6,"","CAOC4","Castilleja occidentalis"
"NWT",2019-07-26,"CERARV",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","CEARS2","Cerastium arvense var. latifolium"
"NWT",2019-07-26,"ERISIM",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",2,"","ERSI3","Erigeron simplex"
"NWT",2019-07-26,"KOBMYO",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","KOMY","Kobresia myosuroides"
"NWT",2019-07-26,"LLOSER",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",1,"","LLSE","Lloydia serotina"
"NWT",2019-07-26,"NOCFEN",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","NOFEG","Noccaea montana var. montana"
"NWT",2019-07-26,"OREALP",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2019-07-26,"PEDPAR",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","PEPA3","Pedicularis parryi"
"NWT",2019-07-26,"PHLPUL",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",1,"","PHPU5","Phlox pulvinata"
"NWT",2019-07-26,"PHLPUL",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",2,"","PHPU5","Phlox pulvinata"
"NWT",2019-07-26,"POAALP",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",3,"","POAL2","Poa alpina"
"NWT",2019-07-26,"POAALP",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",3,"","POAL2","Poa alpina"
"NWT",2019-07-26,"POLVIS",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",1,"","POVI","Polemonium viscosum"
"NWT",2019-07-26,"POT_SP",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",7,"Potentilla with palmate leaves","POTEN","Potentilla spp."
"NWT",2019-07-26,"POT_SP",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",5,"Potentilla with palmate leaves","POTEN","Potentilla spp."
"NWT",2019-07-26,"SEDLAN",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","SELA","Sedum lanceolatum"
"NWT",2019-07-26,"SOLMUL",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","SOMU","Solidago multiradiata"
"NWT",2019-07-26,"TETGRA",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",1,"","TEGR3","Hymenoxys grandiflora"
"NWT",2019-07-26,"TRIDAS",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",3,"","TRDA2","Trifolium dasyphyllum"
"NWT",2019-07-26,"TRIDAS",15,2,15.2,2019,"Bill Bowman;Nancy Emery","non-top-hit-of-multihit-protocol",8,"","TRDA2","Trifolium dasyphyllum"
"NWT",2019-07-26,"TRISPI",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",0.5,"","TRSP2","Trisetum spicatum"
"NWT",2019-07-26,"Litter",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",2,"","2LTR","Litter"
"NWT",2019-07-26,"Rock",15,2,15.2,2019,"Bill Bowman;Nancy Emery","top-hit-of-multihit-protocol",9,"","2RF","Rock"
"NWT",2019-07-26,"ACHMIL",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",3,"","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2019-07-26,"ACOROS",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","GEROT","Acomastylis rossii"
"NWT",2019-07-26,"ANTMED",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","ANME2","Antennaria alpina"
"NWT",2019-07-26,"AREFEN",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",3,"","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2019-07-26,"ARTSCO",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",1,"","ARSC","Artemisia scopulorum"
"NWT",2019-07-26,"CERARV",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",2,"","CEARS2","Cerastium arvense var. latifolium"
"NWT",2019-07-26,"ERISIM",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",2,"","ERSI3","Erigeron simplex"
"NWT",2019-07-26,"LEWPYG",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",1,"","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2019-07-26,"LLOSER",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",4,"","LLSE","Lloydia serotina"
"NWT",2019-07-26,"MINOBT",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","MIOB2","Minuartia obtusiloba"
"NWT",2019-07-26,"NOCFEN",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","NOFEG","Noccaea montana var. montana"
"NWT",2019-07-26,"OREALP",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2019-07-26,"PEDPAR",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","PEPA3","Pedicularis parryi"
"NWT",2019-07-26,"SEDLAN",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",4,"","SELA","Sedum lanceolatum"
"NWT",2019-07-26,"SEDLAN",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","non-top-hit-of-multihit-protocol",1,"","SELA","Sedum lanceolatum"
"NWT",2019-07-26,"SOLSIM",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",5,"","SOSI3","Solidago spathulata"
"NWT",2019-07-26,"STELON",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","STLO2","Stellaria longipes"
"NWT",2019-07-26,"TRIPAR",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",14,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-07-26,"TRIPAR",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","non-top-hit-of-multihit-protocol",5,"","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2019-07-26,"TRISPI",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",0.5,"","TRSP2","Trisetum spicatum"
"NWT",2019-07-26,"Litter",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",8,"","2LTR","Litter"
"NWT",2019-07-26,"Soil",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",25,"","2BARE","Soil"
"NWT",2019-07-26,"CARELY",16,2,16.2,2019,"Jane G. Smith; Patrick Heffernan","top-hit-of-multihit-protocol",27,"","CAEL3","Carex elynoides"
